candidate_id,age,years_of_experience,job_role,education,interview_platform,communication_score,vocabulary_richness,filler_words_per_min,confidence_score,eye_contact_score,posture,stress_level,avg_response_time,interview_duration,sentiment_score,performance_score,hiring_decision
CAND_F5EA17,20,0,Software Engineer,Associate,Google Meet,64.77,0.582,13,78.74,54.18,Confident,47.52,5.9,42,0.618,65.25,Rejected
CAND_7F2089,26,3,Business Analyst,Master's,Teams,75.04,0.661,6,84.58,86.8,Confident,19.23,4.46,49,0.308,84.49,Hired
CAND_C93235,27,3,Product Manager,Bachelor's,Zoom,,0.375,14,61.57,62.83,Neutral,46.71,5.44,47,0.756,39.5,Rejected
CAND_37604A,35,6,Software Engineer,PhD,Teams,68.39,0.596,11,95.01,78.67,Confident,20.6,4.46,32,0.74,77.06,Second Round
CAND_C2BD98,23,0,Business Analyst,Associate,Teams,52.95,0.814,9,100.0,84.97,Confident,3.21,3.32,44,0.416,65.09,Second Round
CAND_88B27C,31,10,Business Analyst,PhD,Teams,85.04,0.313,5,100.0,87.45,Confident,22.36,3.95,39,0.519,84.35,Rejected
CAND_0ECAC3,24,3,Marketing Analyst,PhD,Zoom,65.38,0.64,7,100.0,90.8,Confident,12.75,4.9,40,0.393,73.92,Second Round
CAND_D05FC2,33,8,UX Designer,Associate,Google Meet,91.91,0.691,6,100.0,94.09,Confident,16.15,3.85,39,0.346,91.06,Second Round
CAND_E2B170,21,0,Marketing Analyst,Bachelor's,HireVue,53.81,0.739,10,77.86,75.97,Confident,29.66,5.18,45,0.416,54.78,Rejected
CAND_6DD6E3,25,0,Marketing Analyst,Associate,Google Meet,59.05,0.563,12,78.14,78.59,Neutral,25.75,4.48,62,0.697,70.89,Rejected
CAND_996EEF,32,5,Sales Executive,Bachelor's,Google Meet,69.38,0.759,9,100.0,84.7,Confident,13.91,4.16,34,0.312,66.49,Hired
CAND_C7AB60,32,9,Data Scientist,Associate,Google Meet,68.41,0.845,6,49.03,46.89,Neutral,48.51,5.95,37,0.325,65.47,Hired
CAND_A3694D,28,5,Product Manager,Bachelor's,Zoom,75.28,0.643,3,100.0,90.77,Confident,21.5,4.54,40,0.657,84.12,Hired
CAND_101E53,33,13,Data Scientist,Bachelor's,Teams,49.28,0.572,15,100.0,81.55,Confident,1.9,3.04,54,0.546,73.41,Second Round
CAND_20A803,29,1,Sales Executive,PhD,HireVue,39.07,0.314,15,76.46,64.33,Confident,43.08,5.02,54,0.456,47.12,Rejected
CAND_395CE0,24,1,Product Manager,Associate,Zoom,51.37,0.356,13,100.0,,Confident,16.63,,37,0.153,65.47,Rejected
CAND_004F7B,29,9,Marketing Analyst,Bachelor's,Google Meet,49.36,0.485,16,100.0,99.03,Confident,16.13,4.53,47,0.514,60.56,Rejected
CAND_F8B16E,29,12,UX Designer,PhD,Zoom,55.09,0.363,6,100.0,100.0,Confident,5.46,4.12,51,0.663,68.35,Second Round
CAND_C59922,35,11,Business Analyst,Bachelor's,HireVue,54.51,0.695,7,100.0,68.82,Confident,18.9,3.99,49,0.375,68.11,Second Round
CAND_FE8D6C,20,0,Sales Executive,Bachelor's,Teams,46.48,0.451,11,81.29,,Neutral,50.21,7.19,25,0.389,52.42,Rejected
CAND_8EAB8C,24,1,Software Engineer,Bachelor's,Google Meet,54.57,0.511,11,94.34,67.49,Confident,14.02,3.78,43,0.732,66.75,Rejected
CAND_C63430,44,22,UX Designer,Bachelor's,Teams,57.12,0.461,13,100.0,88.16,Confident,23.33,5.05,54,0.536,68.95,Hired
CAND_DA522C,22,0,Business Analyst,Master's,Zoom,70.92,0.378,6,100.0,76.23,Confident,19.3,4.73,41,0.592,75.87,Hired
CAND_1645AA,46,25,Product Manager,PhD,Teams,,0.543,8,67.02,68.48,Neutral,28.05,5.87,53,0.622,59.15,Rejected
CAND_E5A82B,46,25,Product Manager,Bachelor's,Google Meet,,0.453,6,100.0,75.51,Confident,5.6,3.66,29,0.446,83.74,Hired
CAND_F186B1,25,3,Business Analyst,Bachelor's,Teams,55.61,0.338,2,85.4,61.4,Neutral,29.24,,54,0.745,59.05,Rejected
CAND_48901D,37,12,HR Manager,Bachelor's,Zoom,69.42,0.596,11,79.81,66.82,Neutral,20.83,4.41,38,0.334,73.78,Hired
CAND_E425DD,38,13,Data Scientist,Associate,Teams,61.97,0.816,11,83.74,85.71,Confident,23.66,4.33,41,0.632,63.59,Rejected
CAND_1AC467,38,11,Marketing Analyst,Associate,Zoom,47.93,0.562,11,78.49,58.52,Neutral,30.12,4.54,45,0.512,57.59,On Hold
CAND_730B8A,37,12,HR Manager,Associate,Zoom,66.05,0.443,11,100.0,66.34,Confident,6.45,4.02,20,0.209,76.09,Second Round
CAND_56806E,45,26,Data Scientist,Bachelor's,Google Meet,65.67,0.528,8,93.18,50.87,Confident,17.07,4.49,41,0.718,75.55,Second Round
CAND_9A0AC0,26,7,Marketing Analyst,PhD,HireVue,81.24,0.668,9,100.0,97.76,Confident,8.12,3.63,23,0.424,93.08,Second Round
CAND_27268D,26,6,Marketing Analyst,Associate,HireVue,54.49,0.22,5,96.85,98.28,Confident,31.91,4.56,50,0.527,71.38,Rejected
CAND_FB1ABE,23,0,Data Scientist,Master's,HireVue,76.53,0.602,9,100.0,67.82,Confident,14.46,5.53,57,0.289,79.65,Rejected
CAND_32DDA4,28,7,HR Manager,PhD,HireVue,76.48,0.382,13,99.26,89.29,Confident,7.21,3.69,35,0.555,72.17,Hired
CAND_95F3C6,39,14,Business Analyst,Associate,Google Meet,48.97,0.2,12,100.0,80.04,Confident,23.99,4.91,56,0.737,54.61,Rejected
CAND_6748FC,28,8,Product Manager,Associate,Zoom,69.98,0.633,9,100.0,80.8,Neutral,14.2,4.06,48,0.708,77.2,Second Round
CAND_3CA2A7,23,2,Data Scientist,Associate,Zoom,72.48,0.73,12,83.29,98.94,Confident,45.23,5.3,55,0.114,84.33,Hired
CAND_25D390,31,8,Product Manager,Bachelor's,Google Meet,43.6,0.699,11,95.5,,Confident,11.83,4.54,45,0.777,48.09,Rejected
CAND_2BE954,28,7,HR Manager,Bachelor's,Google Meet,50.36,0.432,9,88.59,98.54,Confident,28.36,4.99,39,0.264,58.22,Rejected
CAND_D18C4F,20,0,Data Scientist,Master's,Teams,85.3,0.517,8,100.0,97.1,Confident,15.12,4.13,50,0.671,70.87,Second Round
CAND_59D21C,31,8,Data Scientist,PhD,Google Meet,38.66,0.606,10,85.15,85.51,Confident,23.3,4.72,48,0.385,46.87,Rejected
CAND_DEF631,29,3,UX Designer,Associate,Zoom,87.66,0.397,4,100.0,55.71,Confident,10.86,3.95,37,0.693,100.0,Hired
CAND_936A44,20,0,Marketing Analyst,Bachelor's,Teams,18.02,0.641,10,71.85,73.45,Neutral,29.02,4.6,73,0.67,27.01,Rejected
CAND_9C9FA5,20,0,Business Analyst,PhD,Zoom,80.37,0.704,10,97.02,44.79,Confident,12.32,4.21,32,0.544,84.18,Second Round
CAND_2E539B,31,13,HR Manager,Bachelor's,Teams,56.81,0.582,9,76.98,48.59,Slouched,32.15,4.87,74,0.572,58.28,Rejected
CAND_44C266,20,0,Data Scientist,Master's,HireVue,57.4,0.505,6,87.94,67.28,Neutral,,4.86,31,0.468,72.43,Hired
CAND_758474,37,15,Business Analyst,PhD,Google Meet,40.52,0.528,8,83.59,54.3,Neutral,33.31,4.99,56,0.643,60.88,Rejected
CAND_67D889,20,0,Data Scientist,Bachelor's,Teams,72.11,0.435,9,100.0,82.83,Confident,0.86,5.25,46,0.718,76.2,Rejected
CAND_EF9BE5,35,10,Data Scientist,PhD,HireVue,52.25,0.52,10,67.56,66.8,Confident,34.93,,28,0.5,50.4,Rejected
CAND_363479,29,8,Sales Executive,Associate,Google Meet,59.02,0.908,13,75.17,73.7,Neutral,19.93,4.86,47,0.637,69.23,Second Round
CAND_FDB00B,23,1,Business Analyst,Associate,Zoom,36.3,0.541,8,79.35,83.75,Confident,43.31,5.21,49,0.3,40.63,Rejected
CAND_4011AF,39,14,Sales Executive,PhD,Zoom,57.7,0.667,15,81.97,44.77,Neutral,14.72,4.04,50,0.714,61.53,Rejected
CAND_9C8074,47,23,Software Engineer,Bachelor's,Teams,45.95,0.538,13,79.89,91.7,Confident,25.56,5.31,48,0.231,61.52,Rejected
CAND_49C93C,31,8,Product Manager,PhD,Google Meet,46.25,0.765,8,77.59,72.42,Confident,25.43,4.45,32,0.615,53.0,Rejected
CAND_840112,29,6,HR Manager,Master's,Teams,32.79,0.368,9,76.36,78.97,Neutral,36.38,4.97,45,0.553,45.95,On Hold
CAND_6A6C46,25,3,Business Analyst,Bachelor's,HireVue,,0.652,13,76.67,76.38,Neutral,35.28,4.8,49,0.968,50.18,Rejected
CAND_BAB869,23,1,HR Manager,Bachelor's,HireVue,81.94,0.483,8,78.07,70.66,Neutral,22.87,5.43,23,0.266,77.53,Hired
CAND_B19CD0,26,2,HR Manager,Associate,HireVue,46.45,0.548,14,84.25,50.41,Confident,22.85,5.2,31,0.204,50.22,Rejected
CAND_F546A8,20,0,Business Analyst,Master's,HireVue,48.92,0.459,12,77.75,59.8,Neutral,52.83,6.07,56,0.539,51.48,Rejected
CAND_42E485,20,0,Data Scientist,Associate,Zoom,48.3,0.543,7,100.0,67.25,Neutral,20.8,5.17,65,0.205,65.79,Second Round
CAND_25CB20,25,4,Data Scientist,Associate,Google Meet,68.01,0.461,11,62.06,50.75,Confident,69.01,6.94,55,0.355,57.88,Rejected
CAND_D6287A,35,11,Business Analyst,Master's,Zoom,80.34,0.674,6,83.13,69.04,Neutral,52.37,5.63,34,1.0,77.12,Hired
CAND_B26529,37,16,UX Designer,PhD,Google Meet,61.38,0.711,5,100.0,68.23,Confident,10.2,4.11,54,0.682,80.29,Hired
CAND_E8D208,34,13,Product Manager,Master's,Zoom,55.5,0.702,7,97.73,53.7,Confident,29.41,5.51,44,0.692,69.91,Rejected
CAND_1B4A9C,37,14,Product Manager,Bachelor's,Teams,,0.599,11,89.78,91.97,Confident,25.79,4.77,35,0.477,58.51,Rejected
CAND_EA73F3,52,26,Sales Executive,Associate,HireVue,53.23,0.71,8,100.0,100.0,Confident,8.13,3.4,26,0.815,77.65,Rejected
CAND_C6C463,46,19,Business Analyst,PhD,Teams,41.43,0.665,16,67.73,76.28,Neutral,31.5,5.32,62,0.449,48.34,Rejected
CAND_468B7B,24,0,Marketing Analyst,PhD,Zoom,36.38,0.639,13,100.0,100.0,Confident,4.28,3.76,59,0.242,52.99,Rejected
CAND_4D67BD,33,10,Sales Executive,Associate,Zoom,65.46,0.682,9,91.22,,Confident,14.54,4.16,38,0.457,85.9,Second Round
CAND_A0A8EA,26,2,Data Scientist,Bachelor's,HireVue,70.45,0.71,8,82.85,68.89,Neutral,41.5,5.92,32,0.36,78.43,Second Round
CAND_B272D0,20,0,Software Engineer,Associate,Teams,64.94,0.463,7,100.0,85.9,Neutral,18.67,5.37,46,0.641,66.81,Rejected
CAND_7E617E,39,13,Product Manager,Bachelor's,HireVue,64.21,0.394,11,100.0,100.0,Confident,16.66,4.19,46,0.255,69.22,Second Round
CAND_DFB67F,27,7,Business Analyst,Bachelor's,Teams,78.98,0.642,2,100.0,81.92,Confident,13.84,3.91,48,0.6,89.97,Hired
CAND_4DA859,25,1,Sales Executive,Associate,Teams,52.9,0.33,10,72.28,61.4,Neutral,42.04,6.35,51,0.579,66.95,Rejected
CAND_61F297,31,12,HR Manager,Associate,Google Meet,43.22,0.402,14,91.42,84.89,Confident,14.76,3.84,47,0.929,48.55,Rejected
CAND_DD39B2,22,0,Business Analyst,Bachelor's,Google Meet,54.3,,9,88.05,78.3,Neutral,31.37,5.17,37,0.683,64.55,On Hold
CAND_FBAC24,20,0,Marketing Analyst,PhD,Teams,42.97,0.629,9,100.0,79.36,Confident,19.26,4.72,41,0.575,60.24,Rejected
CAND_65D256,23,0,Product Manager,PhD,Google Meet,52.86,0.87,11,100.0,88.0,Confident,13.54,3.91,53,0.246,53.9,Rejected
CAND_3CCCD5,32,10,HR Manager,Master's,Zoom,,0.717,5,100.0,90.29,Confident,14.71,3.87,27,0.643,73.65,Rejected
CAND_AA8F7A,37,18,Business Analyst,Master's,Zoom,63.85,0.476,9,100.0,100.0,Confident,13.27,4.32,25,0.792,81.73,Second Round
CAND_C93434,26,7,Business Analyst,Bachelor's,Google Meet,63.8,0.566,9,100.0,100.0,Confident,12.57,3.95,29,0.662,68.32,Second Round
CAND_E70504,37,12,Business Analyst,Associate,Teams,61.46,0.655,10,100.0,95.22,Neutral,5.87,5.27,52,0.842,76.95,Hired
CAND_273710,28,4,Product Manager,Bachelor's,Google Meet,73.15,0.4,7,76.87,76.62,Confident,,5.69,56,0.176,75.95,Hired
CAND_13DEF6,25,1,Software Engineer,PhD,Teams,43.56,0.532,11,71.2,58.07,Neutral,16.32,4.97,40,0.838,55.68,Rejected
CAND_A297B7,29,3,Product Manager,Master's,Teams,71.53,0.537,5,100.0,59.01,Confident,14.44,4.16,41,0.174,75.4,Hired
CAND_5E117A,35,13,Business Analyst,Master's,HireVue,37.16,0.743,8,88.9,67.8,Confident,25.69,5.15,54,0.839,45.85,On Hold
CAND_42522F,23,3,Sales Executive,Master's,Teams,76.65,0.555,7,85.88,76.56,Confident,,6.17,28,0.06,65.28,Rejected
CAND_0A6465,26,5,UX Designer,PhD,HireVue,61.31,0.504,8,89.52,66.72,Neutral,21.85,5.55,38,0.267,80.31,Second Round
CAND_6A7B5A,33,8,HR Manager,Associate,Teams,63.64,0.402,10,85.12,93.55,Confident,42.36,5.14,51,0.45,86.93,Hired
CAND_F1238A,23,0,Product Manager,PhD,Zoom,96.89,0.503,6,89.43,88.52,Confident,40.28,5.82,39,0.723,89.14,Hired
CAND_94C9B7,45,26,Data Scientist,Bachelor's,Google Meet,58.22,0.604,9,96.16,64.83,Confident,7.63,5.73,44,0.445,66.27,Second Round
CAND_DF4E9B,29,8,Sales Executive,Master's,HireVue,59.97,0.333,16,61.18,52.7,Neutral,29.86,7.6,46,0.949,57.97,Rejected
CAND_974149,38,20,Sales Executive,PhD,Zoom,50.46,0.636,15,100.0,100.0,Neutral,14.47,,40,0.118,69.36,Hired
CAND_6E2038,20,0,Business Analyst,Master's,HireVue,21.73,0.482,13,100.0,100.0,Confident,17.43,,42,0.675,40.88,Rejected
CAND_F82C83,20,0,Software Engineer,PhD,Zoom,,0.608,24,100.0,100.0,Confident,3.14,3.26,44,0.854,63.98,Rejected
CAND_101CD7,31,3,Product Manager,Master's,Zoom,40.81,0.298,10,100.0,86.92,Confident,3.95,3.87,49,0.319,58.32,Rejected
CAND_73F918,34,12,Product Manager,Associate,HireVue,,0.611,7,98.09,90.07,Neutral,20.9,4.43,39,0.582,74.0,Second Round
CAND_0DF360,25,0,Software Engineer,PhD,Teams,32.29,0.546,15,75.33,51.68,Confident,,4.62,46,0.442,54.28,Rejected
CAND_52A56F,24,3,HR Manager,Bachelor's,Google Meet,45.84,0.533,14,67.43,91.12,Confident,43.72,5.49,69,0.54,50.24,Rejected
CAND_4B7038,31,14,UX Designer,Associate,HireVue,84.11,0.49,9,92.49,56.21,Neutral,18.82,6.24,33,0.146,85.46,Hired
CAND_EEA438,40,19,Sales Executive,Bachelor's,Teams,50.07,0.583,8,78.38,80.41,Neutral,31.88,5.1,25,0.329,49.91,Rejected
CAND_44227E,25,10,HR Manager,Bachelor's,Google Meet,85.67,0.602,6,75.23,79.53,Confident,24.27,4.58,43,0.587,83.54,Second Round
CAND_62EB81,29,4,Data Scientist,PhD,Zoom,43.63,0.787,13,97.46,87.32,Confident,29.43,4.86,43,0.486,58.81,Rejected
CAND_149791,28,2,Software Engineer,Associate,HireVue,47.5,0.611,3,93.57,67.24,Neutral,14.27,4.36,59,0.355,52.78,Rejected
CAND_354A6D,35,17,Business Analyst,PhD,Zoom,59.12,0.782,14,100.0,100.0,Confident,18.16,4.01,36,0.38,64.22,Rejected
CAND_019B11,32,9,UX Designer,Bachelor's,Google Meet,32.94,0.892,14,93.08,100.0,Confident,12.02,3.89,32,0.712,48.93,On Hold
CAND_786CDF,34,13,Business Analyst,Master's,HireVue,67.78,0.659,7,100.0,100.0,Confident,9.65,3.82,45,0.588,64.3,Rejected
CAND_2092A6,29,6,Product Manager,Master's,Zoom,,0.85,6,83.7,84.87,Confident,13.76,5.24,36,0.445,56.24,Rejected
CAND_8145DE,20,0,Software Engineer,PhD,Teams,90.97,0.717,3,88.84,92.87,Confident,12.98,5.07,50,0.54,88.63,Hired
CAND_71D152,21,0,Software Engineer,PhD,Google Meet,48.09,0.458,7,100.0,85.46,Confident,16.33,3.63,35,0.336,65.19,Hired
CAND_DC4CCA,32,12,Sales Executive,PhD,Zoom,,0.433,8,96.06,82.56,Confident,21.07,4.41,41,0.884,83.43,Rejected
CAND_DC3EEA,21,0,Marketing Analyst,PhD,Zoom,62.01,0.919,10,100.0,92.88,Confident,16.41,4.35,54,0.194,83.49,Hired
CAND_BD1FA3,25,3,Marketing Analyst,Bachelor's,Google Meet,82.47,0.585,7,100.0,67.5,Confident,5.31,3.29,24,0.905,84.12,Second Round
CAND_94E86F,45,23,Sales Executive,Associate,Google Meet,74.41,0.646,9,89.74,100.0,Neutral,22.72,4.28,33,0.472,77.2,Second Round
CAND_5C72A5,20,0,Sales Executive,PhD,Google Meet,50.33,0.246,6,100.0,89.49,Confident,10.72,3.7,34,0.738,68.5,Second Round
CAND_C6BEC9,20,0,HR Manager,Bachelor's,HireVue,68.49,0.638,4,100.0,89.21,Confident,9.79,3.8,24,0.251,75.79,Rejected
CAND_AA6EE9,26,2,Marketing Analyst,PhD,Zoom,70.13,0.369,8,75.0,80.53,Confident,48.69,5.75,34,0.715,68.81,Hired
CAND_A6EFC9,37,13,Marketing Analyst,Associate,HireVue,68.48,0.907,10,100.0,100.0,Confident,2.15,3.24,39,0.544,95.28,Hired
CAND_103C80,20,0,Sales Executive,Bachelor's,Google Meet,43.72,0.52,10,100.0,79.91,Confident,9.46,5.26,52,0.372,64.79,Rejected
CAND_01E0DD,28,7,Marketing Analyst,Bachelor's,Zoom,63.63,0.453,8,100.0,100.0,Confident,4.42,4.52,42,0.451,68.06,Second Round
CAND_3FEFD9,31,8,Product Manager,Bachelor's,Teams,43.01,0.602,11,100.0,58.85,Confident,4.28,3.3,62,0.204,57.03,Rejected
CAND_7DBD9E,32,8,Sales Executive,Bachelor's,Teams,46.38,0.72,10,100.0,64.77,Confident,20.42,4.51,30,0.827,57.97,Rejected
CAND_DA884B,33,12,Business Analyst,PhD,HireVue,66.62,0.504,11,62.3,63.79,Neutral,42.72,6.09,45,0.57,68.71,Rejected
CAND_20B8D4,20,0,Product Manager,Associate,Google Meet,69.32,0.813,9,100.0,,Confident,13.46,4.33,39,0.336,90.71,Second Round
CAND_2DE58F,35,10,Product Manager,PhD,HireVue,79.97,0.348,10,93.45,78.61,Confident,16.9,4.54,50,0.4,72.47,Hired
CAND_232EF3,42,18,Data Scientist,Bachelor's,Teams,46.39,0.729,12,100.0,100.0,Confident,4.86,6.85,41,0.662,61.21,Rejected
CAND_54C8F3,40,19,Data Scientist,PhD,Google Meet,62.82,0.625,7,79.82,64.86,Neutral,22.8,4.85,33,0.712,76.02,Second Round
CAND_2410CE,31,7,Marketing Analyst,Associate,Teams,46.86,,7,80.92,79.64,Confident,31.1,4.59,57,0.409,54.14,Rejected
CAND_9C4079,34,11,Sales Executive,Master's,HireVue,79.04,0.572,7,78.3,76.74,Confident,25.25,5.51,53,0.67,82.62,Hired
CAND_33DA13,24,6,Business Analyst,PhD,Zoom,66.92,0.594,6,74.09,52.5,Neutral,44.4,6.67,27,0.932,58.34,Rejected
CAND_9892E4,35,6,Marketing Analyst,Master's,Teams,67.14,0.522,4,94.47,70.73,Confident,26.84,5.02,50,0.353,81.68,Second Round
CAND_AC36A0,45,22,UX Designer,Bachelor's,Teams,51.19,0.574,12,100.0,86.25,Confident,4.43,3.49,68,0.643,70.91,Rejected
CAND_A5F5BA,30,5,Sales Executive,Bachelor's,Google Meet,74.63,0.889,10,86.88,92.99,Confident,19.6,4.21,37,0.279,73.86,Hired
CAND_837C24,30,8,Sales Executive,Master's,Zoom,64.57,0.616,8,100.0,97.19,Confident,,4.11,27,0.53,84.53,Second Round
CAND_F0525E,36,13,Sales Executive,Associate,HireVue,45.19,0.429,19,87.0,75.99,Confident,36.26,6.03,45,0.322,60.03,Rejected
CAND_752E5C,24,0,Business Analyst,Bachelor's,HireVue,45.95,0.654,10,67.1,73.22,Slouched,42.8,6.03,43,0.49,52.47,On Hold
CAND_6FB4CF,20,0,Business Analyst,Master's,Teams,64.12,0.57,10,100.0,100.0,Neutral,13.05,3.79,51,0.535,65.66,Rejected
CAND_CB8A22,35,13,HR Manager,Bachelor's,Zoom,65.17,0.67,8,100.0,39.69,Confident,4.27,,40,0.391,74.45,Hired
CAND_0F4E45,23,4,Product Manager,Master's,Google Meet,68.43,0.789,13,100.0,85.33,Confident,14.29,3.94,45,0.167,80.11,Second Round
CAND_538D18,34,7,Business Analyst,PhD,Zoom,,0.651,11,100.0,99.8,Confident,15.87,4.08,40,0.17,82.75,Hired
CAND_DE8739,37,12,Marketing Analyst,Master's,Google Meet,58.63,0.455,11,100.0,82.63,Confident,2.31,3.21,46,1.0,75.32,Rejected
CAND_60E33B,20,0,Product Manager,Master's,Teams,72.5,0.44,4,100.0,69.63,Confident,6.36,3.42,46,0.534,71.53,Hired
CAND_19C60A,44,22,Business Analyst,Bachelor's,Zoom,33.64,0.545,12,66.17,87.94,Neutral,50.49,6.19,48,0.9,47.26,Rejected
CAND_BC9EDA,31,7,Marketing Analyst,Master's,HireVue,51.5,0.482,12,84.15,100.0,Confident,19.25,5.76,43,0.098,65.61,Rejected
CAND_79C73E,22,0,Sales Executive,PhD,Google Meet,63.73,0.574,9,100.0,62.87,Confident,14.17,4.68,66,0.617,79.77,Hired
CAND_ECB02E,37,16,HR Manager,PhD,HireVue,,0.657,8,83.29,87.36,Neutral,29.57,5.23,30,0.407,77.11,Rejected
CAND_7418DE,36,16,Product Manager,Associate,HireVue,70.82,0.358,15,100.0,69.18,Confident,11.41,3.59,53,0.039,72.43,Hired
CAND_B93FE8,28,0,Product Manager,PhD,Google Meet,59.87,0.849,6,100.0,89.57,Confident,16.56,5.34,42,0.532,64.98,Rejected
CAND_0B10B9,22,0,HR Manager,Master's,Google Meet,63.84,0.71,12,100.0,62.25,Confident,7.7,3.69,37,0.63,83.82,Second Round
CAND_2112E2,39,23,UX Designer,Associate,Zoom,19.75,0.664,15,100.0,88.2,Confident,11.66,3.78,51,0.344,38.63,Rejected
CAND_651BE9,25,1,Data Scientist,Bachelor's,Google Meet,56.8,0.699,8,100.0,78.58,Confident,4.16,3.81,40,0.315,62.45,Rejected
CAND_411D19,22,0,HR Manager,Master's,Teams,59.59,0.807,11,100.0,91.46,Confident,26.97,4.7,31,0.512,64.54,Rejected
CAND_5C4ABC,26,6,Business Analyst,Master's,Teams,71.05,0.631,9,100.0,87.39,Confident,6.13,3.42,22,0.582,80.91,Rejected
CAND_5256C7,24,1,Sales Executive,PhD,HireVue,79.23,0.355,5,100.0,70.77,Confident,10.61,3.71,70,0.413,85.05,Hired
CAND_CB1F39,28,13,UX Designer,Master's,Google Meet,21.39,0.743,14,100.0,81.62,Confident,7.05,3.39,39,0.302,56.1,Rejected
CAND_B17130,20,0,Sales Executive,PhD,Zoom,61.22,0.558,10,80.19,80.28,Confident,26.28,5.29,33,0.711,63.5,Rejected
CAND_FA67EE,31,6,Product Manager,PhD,Google Meet,69.42,0.658,12,90.8,79.5,Confident,29.61,5.18,52,0.66,79.53,Second Round
CAND_A1FA10,37,11,HR Manager,Bachelor's,Teams,32.2,0.791,14,89.11,,Confident,21.87,4.81,59,0.476,47.8,Rejected
CAND_A71C67,27,6,HR Manager,Associate,Google Meet,43.73,0.763,17,100.0,100.0,Confident,10.96,3.47,47,0.163,59.87,Rejected
CAND_93AFD3,28,2,Data Scientist,Master's,Zoom,53.75,0.821,11,100.0,100.0,Confident,2.66,4.59,37,0.659,73.58,Rejected
CAND_C4564F,26,8,Business Analyst,PhD,Teams,49.11,0.84,7,100.0,99.26,Confident,4.6,3.96,50,0.421,58.38,Rejected
CAND_56074C,24,0,HR Manager,Bachelor's,Zoom,78.37,0.735,6,100.0,100.0,Confident,12.68,4.42,51,0.424,82.38,Rejected
CAND_57443F,30,8,Sales Executive,Associate,Teams,42.7,0.647,12,100.0,94.81,Confident,4.95,3.89,38,0.513,61.35,Rejected
CAND_72579F,25,5,Product Manager,PhD,Google Meet,52.02,0.518,10,98.72,61.12,Confident,11.2,,44,0.23,72.68,Rejected
CAND_AC1051,32,7,Marketing Analyst,PhD,HireVue,75.67,0.395,8,100.0,66.72,Neutral,23.15,5.44,50,0.471,85.07,Hired
CAND_A3DFAC,37,10,Software Engineer,PhD,Google Meet,59.21,0.532,8,76.07,78.52,Neutral,36.66,5.74,36,0.415,55.75,Rejected
CAND_2E140F,43,22,Marketing Analyst,Bachelor's,HireVue,49.64,0.581,12,72.8,52.36,Neutral,44.26,,45,0.23,53.3,Rejected
CAND_C5E7A6,41,24,UX Designer,Bachelor's,HireVue,65.36,,5,100.0,94.28,Confident,3.1,3.42,42,0.567,83.97,Rejected
CAND_98200A,32,9,HR Manager,Master's,Teams,57.45,0.368,11,91.37,92.52,Confident,23.59,5.66,44,0.561,69.38,Rejected
CAND_A9AFD0,28,0,Data Scientist,Master's,Zoom,41.54,0.615,12,82.59,85.71,Confident,41.63,4.96,43,0.363,45.95,Rejected
CAND_50C582,28,3,HR Manager,Master's,HireVue,40.12,0.49,17,100.0,71.36,Confident,28.56,5.34,40,0.538,63.36,Rejected
CAND_E4CEF4,30,12,Sales Executive,Bachelor's,Teams,,0.599,10,92.2,78.51,Confident,32.61,5.11,43,0.456,72.73,Rejected
CAND_D981D7,21,1,Business Analyst,Associate,HireVue,80.5,0.513,9,80.79,,Neutral,32.07,5.09,38,0.161,66.19,Rejected
CAND_025261,35,16,Sales Executive,PhD,Google Meet,48.46,0.411,14,100.0,100.0,Confident,8.54,4.39,49,0.254,70.21,Hired
CAND_ED8D34,22,0,Marketing Analyst,Associate,Teams,67.84,0.842,11,93.36,100.0,Confident,37.75,5.52,47,0.646,62.65,Rejected
CAND_BC8562,29,5,Marketing Analyst,Master's,Google Meet,34.69,0.563,15,99.0,93.24,Confident,20.21,4.37,40,0.404,55.45,Rejected
CAND_C15F30,45,19,UX Designer,Associate,Google Meet,67.24,0.641,10,95.34,81.89,Confident,33.16,4.87,55,0.568,79.28,Rejected
CAND_29B4C9,32,14,Marketing Analyst,PhD,Zoom,43.2,0.548,14,72.93,77.79,Neutral,34.18,5.1,44,0.966,52.44,Rejected
CAND_A40151,34,14,HR Manager,Associate,Google Meet,54.1,0.676,5,100.0,71.42,Confident,3.65,3.44,40,0.68,74.29,Rejected
CAND_403556,20,2,Marketing Analyst,Bachelor's,Google Meet,46.55,0.579,9,81.12,72.84,Neutral,22.01,4.87,46,0.549,60.09,Rejected
CAND_9C8456,26,1,Business Analyst,Associate,Google Meet,,0.597,6,76.63,78.26,Neutral,31.17,,40,0.725,82.83,Hired
CAND_A5D366,21,0,Marketing Analyst,PhD,Teams,84.11,0.63,9,100.0,77.22,Confident,5.54,4.01,53,0.0,92.78,Hired
CAND_9C9951,44,25,UX Designer,Master's,Zoom,32.87,0.581,7,57.92,40.68,Neutral,54.33,6.27,28,0.193,33.25,Rejected
CAND_30AB01,34,13,UX Designer,Master's,Zoom,57.35,0.809,8,100.0,94.05,Confident,12.35,4.33,60,0.458,70.68,Rejected
CAND_E0CA4C,32,10,Sales Executive,Bachelor's,Teams,42.47,0.352,12,100.0,,Confident,28.32,4.67,40,0.3,55.19,Rejected
